DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-05-14 09:00:00,10737.375,101,No,1990-03-13 18:13:20,10798.9490740741,121,No
1990-02-16 01:33:20,10824.6435185185,105,No,1990-06-09 23:53:20,10710.7546296296,70,No
1990-04-24 22:20:00,10756.8194444444,51,No,1990-06-09 07:13:20,10711.4490740741,-27,No
1990-03-30 21:20:00,10781.8194444444,121,No,1990-01-13 23:06:40,10857.7453703704,112,No
1990-05-13 16:20:00,10738.0694444444,112,Yes,1990-05-21 18:46:40,10729.9675925926,92,Yes
1990-01-21 08:53:20,10850.337962963,112,No,1990-02-14 16:13:20,10826.0324074074,85,No
1990-05-12 18:06:40,10738.9953703704,114,No,1990-04-11 06:33:20,10770.4768518519,77,No
1990-01-01 00:00:00,10870.7083333333,98,No,1990-06-03 23:26:40,10716.7731481481,115,No
1990-02-17 16:26:40,10823.0231481481,125,Yes,1990-05-02 02:33:20,10749.6435185185,90,Yes
1990-06-11 20:20:00,10708.9027777778,127,Yes,1990-03-03 08:13:20,10809.3657407407,55,Yes
1990-01-15 19:33:20,10855.8935185185,76,No,1990-01-19 12:26:40,10852.1898148148,133,No
1990-05-13 16:20:00,10738.0694444444,73,Yes,1990-06-17 09:40:00,10703.3472222222,80,Yes
1990-05-24 13:26:40,10727.1898148148,128,Yes,1990-02-11 04:53:20,10829.5046296296,145,Yes
1990-05-23 15:13:20,10728.1157407407,78,Yes,1990-02-09 02:53:20,10831.587962963,109,Yes
1990-01-23 05:20:00,10848.4861111111,130,No,1990-03-11 05:06:40,10801.4953703704,80,No
1990-01-21 20:00:00,10849.875,140,No,1990-04-26 02:06:40,10755.662037037,84,No
1990-04-11 01:00:00,10770.7083333333,92,No,1990-02-07 12:00:00,10833.2083333333,57,No
1990-05-28 23:00:00,10722.7916666667,125,Yes,1990-04-09 15:40:00,10772.0972222222,74,Yes
1990-05-17 03:40:00,10734.5972222222,142,Yes,1990-06-14 09:26:40,10706.3564814815,52,Yes
1990-01-05 20:40:00,10865.8472222222,107,Yes,1990-05-11 19:53:20,10739.9212962963,112,Yes
1990-01-22 01:33:20,10849.6435185185,72,Yes,1990-03-06 19:33:20,10805.8935185185,70,Yes
1990-04-20 12:46:40,10761.2175925926,138,No,1990-04-07 19:13:20,10773.9490740741,97,No
1990-01-19 18:00:00,10851.9583333333,107,No,1990-02-11 10:26:40,10829.2731481481,70,No
1990-02-07 06:26:40,10833.4398148148,91,Yes,1990-04-25 20:33:20,10755.8935185185,85,Yes
1990-05-21 18:46:40,10729.9675925926,99,No,1990-03-15 09:06:40,10797.3287037037,81,No
1990-01-12 19:20:00,10858.9027777778,82,Yes,1990-04-24 16:46:40,10757.0509259259,58,Yes
1990-01-14 04:40:00,10857.5138888889,109,Yes,1990-05-24 19:00:00,10726.9583333333,101,Yes
1990-05-01 15:26:40,10750.1064814815,119,Yes,1990-01-16 17:46:40,10854.9675925926,107,Yes
1990-03-17 11:06:40,10795.2453703704,96,Yes,1990-04-08 06:20:00,10773.4861111111,135,Yes
1990-01-18 08:40:00,10853.3472222222,96,Yes,1990-02-11 10:26:40,10829.2731481481,124,Yes
1990-01-27 09:20:00,10844.3194444444,134,No,1990-06-13 00:06:40,10707.7453703704,115,No
1990-03-15 03:33:20,10797.5601851852,134,No,1990-02-01 00:26:40,10839.6898148148,50,No
1990-01-05 09:33:20,10866.3101851852,141,Yes,1990-01-19 12:26:40,10852.1898148148,97,Yes
1990-02-10 12:13:20,10830.1990740741,79,Yes,1990-05-10 16:06:40,10741.0787037037,91,Yes
1990-04-20 18:20:00,10760.9861111111,102,Yes,1990-03-31 08:26:40,10781.3564814815,103,Yes
1990-04-17 12:33:20,10764.2268518519,94,No,1990-01-26 11:06:40,10845.2453703704,56,No
1990-06-17 20:46:40,10702.8842592593,74,Yes,1990-01-15 02:53:20,10856.587962963,105,Yes
1990-05-04 04:33:20,10747.5601851852,168,No,1990-06-17 15:13:20,10703.1157407407,121,No
1990-01-07 06:00:00,10864.4583333333,93,Yes,1990-02-01 11:33:20,10839.2268518519,94,Yes
1990-03-26 00:40:00,10786.6805555556,69,Yes,1990-05-09 01:13:20,10742.6990740741,131,Yes
1990-04-20 01:40:00,10761.6805555556,81,No,1990-04-15 21:40:00,10765.8472222222,102,No
1990-02-23 00:13:20,10817.6990740741,106,Yes,1990-03-14 05:20:00,10798.4861111111,106,Yes
1990-01-19 18:00:00,10851.9583333333,66,Yes,1990-03-25 08:00:00,10787.375,117,Yes
1990-01-18 14:13:20,10853.1157407407,85,Yes,1990-04-14 01:13:20,10767.6990740741,90,Yes
1990-02-12 19:46:40,10827.8842592593,90,Yes,1990-03-05 15:46:40,10807.0509259259,84,Yes
1990-01-04 00:13:20,10867.6990740741,79,Yes,1990-06-01 15:53:20,10719.087962963,98,Yes
1990-03-27 21:06:40,10784.8287037037,103,Yes,1990-02-09 08:26:40,10831.3564814815,87,Yes
1990-05-19 22:20:00,10731.8194444444,86,No,1990-01-06 18:53:20,10864.9212962963,90,No
1990-06-08 03:26:40,10712.6064814815,125,No,1990-03-08 16:00:00,10804.0416666667,98,No
1990-03-01 00:40:00,10811.6805555556,145,No,1990-05-14 20:06:40,10736.912037037,84,No
1990-03-17 11:06:40,10795.2453703704,67,Yes,1990-04-01 18:46:40,10779.9675925926,52,Yes
1990-01-29 11:20:00,10842.2361111111,110,No,1990-03-26 06:13:20,10786.4490740741,105,No
1990-04-20 01:40:00,10761.6805555556,117,Yes,1990-02-09 02:53:20,10831.587962963,65,Yes
1990-01-09 19:06:40,10861.912037037,50,Yes,1990-02-20 05:33:20,10820.4768518519,90,Yes
1990-06-10 11:00:00,10710.2916666667,89,No,1990-04-13 08:33:20,10768.3935185185,99,No
1990-04-05 06:06:40,10776.4953703704,158,Yes,1990-01-05 20:40:00,10865.8472222222,109,Yes
1990-04-06 04:20:00,10775.5694444444,131,Yes,1990-06-01 15:53:20,10719.087962963,74,Yes
1990-06-01 10:20:00,10719.3194444444,121,No,1990-01-31 18:53:20,10839.9212962963,60,No
1990-03-10 23:33:20,10801.7268518519,55,Yes,1990-03-03 13:46:40,10809.1342592593,187,Yes
1990-03-24 15:20:00,10788.0694444444,77,No,1990-03-28 13:46:40,10784.1342592593,154,No
1990-02-20 22:13:20,10819.7824074074,97,No,1990-04-14 12:20:00,10767.2361111111,98,No
1990-03-18 03:46:40,10794.5509259259,119,Yes,1990-04-26 13:13:20,10755.1990740741,115,Yes
1990-03-17 05:33:20,10795.4768518519,70,Yes,1990-05-09 23:26:40,10741.7731481481,63,Yes
1990-05-25 22:46:40,10725.8009259259,88,Yes,1990-03-04 00:53:20,10808.6712962963,107,Yes
1990-04-13 03:00:00,10768.625,96,No,1990-02-17 16:26:40,10823.0231481481,124,No
1990-03-04 17:33:20,10807.9768518519,70,No,1990-01-06 13:20:00,10865.1527777778,148,No
1990-04-04 02:20:00,10777.6527777778,95,Yes,1990-03-05 04:40:00,10807.5138888889,102,Yes
1990-06-06 01:26:40,10714.6898148148,89,No,1990-05-18 07:26:40,10733.4398148148,73,No
1990-01-09 13:33:20,10862.1435185185,82,No,1990-06-12 13:00:00,10708.2083333333,138,No
1990-01-19 12:26:40,10852.1898148148,109,Yes,1990-06-11 20:20:00,10708.9027777778,82,Yes
1990-01-30 20:40:00,10840.8472222222,111,No,1990-04-27 05:53:20,10754.5046296296,77,No
1990-02-08 04:40:00,10832.5138888889,106,No,1990-02-07 00:53:20,10833.6712962963,88,No
1990-04-17 01:26:40,10764.6898148148,58,No,1990-01-09 02:26:40,10862.6064814815,112,No
1990-01-14 15:46:40,10857.0509259259,157,Yes,1990-02-01 06:00:00,10839.4583333333,84,Yes
1990-06-13 16:46:40,10707.0509259259,120,No,1990-05-31 12:06:40,10720.2453703704,108,No
1990-05-12 23:40:00,10738.7638888889,119,No,1990-02-23 16:53:20,10817.0046296296,129,No
1990-01-15 08:26:40,10856.3564814815,98,No,1990-02-05 04:26:40,10835.5231481481,96,No
1990-05-30 08:20:00,10721.4027777778,123,Yes,1990-05-15 01:40:00,10736.6805555556,131,Yes
1990-04-22 20:20:00,10758.9027777778,101,Yes,1990-03-12 03:20:00,10800.5694444444,97,Yes
1990-04-25 20:33:20,10755.8935185185,103,No,1990-04-23 07:26:40,10758.4398148148,105,No
1990-05-15 12:46:40,10736.2175925926,67,No,1990-01-15 08:26:40,10856.3564814815,81,No
1990-02-07 00:53:20,10833.6712962963,61,No,1990-03-13 07:06:40,10799.412037037,75,No
1990-05-25 17:13:20,10726.0324074074,104,No,1990-01-17 10:26:40,10854.2731481481,142,No
1990-03-23 06:00:00,10789.4583333333,71,No,1990-03-21 20:40:00,10790.8472222222,98,No
1990-03-27 10:00:00,10785.2916666667,119,No,1990-02-14 05:06:40,10826.4953703704,150,No
1990-03-22 18:53:20,10789.9212962963,65,Yes,1990-05-15 12:46:40,10736.2175925926,77,Yes
1990-01-12 13:46:40,10859.1342592593,137,Yes,1990-01-16 12:13:20,10855.1990740741,68,Yes
1990-06-08 09:00:00,10712.375,88,No,1990-05-29 10:06:40,10722.3287037037,107,No
1990-04-22 20:20:00,10758.9027777778,129,Yes,1990-02-19 01:46:40,10821.6342592593,43,Yes
1990-04-04 13:26:40,10777.1898148148,122,Yes,1990-05-28 23:00:00,10722.7916666667,105,Yes
1990-02-13 12:26:40,10827.1898148148,98,No,1990-05-17 09:13:20,10734.3657407407,148,No
1990-01-07 06:00:00,10864.4583333333,153,Yes,1990-04-14 12:20:00,10767.2361111111,79,Yes
1990-01-25 01:46:40,10846.6342592593,96,Yes,1990-02-09 02:53:20,10831.587962963,85,Yes
1990-05-26 09:53:20,10725.337962963,61,Yes,1990-04-15 21:40:00,10765.8472222222,90,Yes
1990-06-13 11:13:20,10707.2824074074,65,No,1990-06-05 14:20:00,10715.1527777778,139,No
1990-01-13 12:00:00,10858.2083333333,89,No,1990-01-09 08:00:00,10862.375,78,No
1990-05-18 18:33:20,10732.9768518519,80,No,1990-02-23 22:26:40,10816.7731481481,96,No
1990-04-06 09:53:20,10775.337962963,88,Yes,1990-05-12 07:00:00,10739.4583333333,137,Yes
1990-01-17 10:26:40,10854.2731481481,147,Yes,1990-06-08 14:33:20,10712.1435185185,109,Yes
1990-01-27 20:26:40,10843.8564814815,119,No,1990-06-03 06:46:40,10717.4675925926,62,No
1990-02-16 23:46:40,10823.7175925926,149,Yes,1990-01-13 17:33:20,10857.9768518519,119,Yes
1990-03-21 20:40:00,10790.8472222222,155,No,1990-05-28 11:53:20,10723.2546296296,110,No
1990-04-17 12:33:20,10764.2268518519,96,No,1990-06-03 23:26:40,10716.7731481481,101,No
1990-06-13 22:20:00,10706.8194444444,105,No,1990-02-06 13:46:40,10834.1342592593,159,No
1990-01-16 12:13:20,10855.1990740741,59,No,1990-05-11 08:46:40,10740.3842592593,95,No
1990-05-26 21:00:00,10724.875,79,Yes,1990-05-15 07:13:20,10736.4490740741,123,Yes
1990-01-13 00:53:20,10858.6712962963,117,No,1990-02-23 05:46:40,10817.4675925926,100,No
1990-04-10 19:26:40,10770.9398148148,94,No,1990-06-08 03:26:40,10712.6064814815,90,No
1990-05-13 10:46:40,10738.3009259259,78,Yes,1990-06-17 09:40:00,10703.3472222222,109,Yes
1990-01-29 05:46:40,10842.4675925926,103,No,1990-04-04 19:00:00,10776.9583333333,95,No
1990-02-17 10:53:20,10823.2546296296,84,No,1990-03-26 22:53:20,10785.7546296296,73,No
1990-03-06 14:00:00,10806.125,88,No,1990-05-12 18:06:40,10738.9953703704,94,No
1990-04-07 02:33:20,10774.6435185185,62,Yes,1990-05-04 21:13:20,10746.8657407407,72,Yes
1990-03-17 22:13:20,10794.7824074074,72,Yes,1990-02-12 08:40:00,10828.3472222222,150,Yes
1990-02-21 20:26:40,10818.8564814815,101,Yes,1990-05-13 16:20:00,10738.0694444444,108,Yes
1990-06-14 03:53:20,10706.587962963,97,Yes,1990-06-13 16:46:40,10707.0509259259,125,Yes
1990-04-28 20:46:40,10752.8842592593,148,No,1990-03-04 17:33:20,10807.9768518519,83,No
1990-02-16 12:40:00,10824.1805555556,52,Yes,1990-02-16 18:13:20,10823.9490740741,113,Yes
1990-01-06 18:53:20,10864.9212962963,101,Yes,1990-03-04 00:53:20,10808.6712962963,65,Yes
1990-04-13 19:40:00,10767.9305555556,135,No,1990-02-12 03:06:40,10828.5787037037,58,No
1990-01-19 18:00:00,10851.9583333333,128,No,1990-01-21 08:53:20,10850.337962963,103,No
1990-03-11 10:40:00,10801.2638888889,41,No,1990-02-15 03:20:00,10825.5694444444,125,No
1990-01-01 22:13:20,10869.7824074074,65,No,1990-01-13 23:06:40,10857.7453703704,114,No
1990-04-07 08:06:40,10774.412037037,109,No,1990-04-07 19:13:20,10773.9490740741,84,No
1990-04-18 21:53:20,10762.837962963,88,Yes,1990-02-26 17:06:40,10813.9953703704,120,Yes
1990-04-20 18:20:00,10760.9861111111,162,Yes,1990-02-22 18:40:00,10817.9305555556,63,Yes
1990-04-29 19:00:00,10751.9583333333,70,No,1990-04-05 06:06:40,10776.4953703704,91,No
1990-06-14 09:26:40,10706.3564814815,84,No,1990-01-08 04:13:20,10863.5324074074,108,No
1990-03-14 05:20:00,10798.4861111111,121,Yes,1990-01-28 02:00:00,10843.625,160,Yes
1990-03-06 02:53:20,10806.587962963,68,No,1990-03-17 22:13:20,10794.7824074074,145,No
1990-01-02 14:53:20,10869.087962963,81,Yes,1990-01-13 00:53:20,10858.6712962963,111,Yes
1990-05-12 07:00:00,10739.4583333333,111,No,1990-01-05 20:40:00,10865.8472222222,92,No
1990-06-07 21:53:20,10712.837962963,77,Yes,1990-01-05 20:40:00,10865.8472222222,83,Yes
1990-04-14 23:26:40,10766.7731481481,86,Yes,1990-01-18 03:06:40,10853.5787037037,65,Yes
1990-05-05 13:53:20,10746.1712962963,119,No,1990-02-14 16:13:20,10826.0324074074,92,No
1990-01-29 00:13:20,10842.6990740741,74,No,1990-04-25 15:00:00,10756.125,166,No
1990-01-05 15:06:40,10866.0787037037,26,No,1990-04-21 22:06:40,10759.8287037037,97,No
1990-01-13 12:00:00,10858.2083333333,80,Yes,1990-06-16 05:53:20,10704.5046296296,78,Yes
1990-05-29 15:40:00,10722.0972222222,83,No,1990-01-04 11:20:00,10867.2361111111,154,No
1990-01-03 07:33:20,10868.3935185185,82,Yes,1990-02-25 07:46:40,10815.3842592593,147,Yes
1990-01-08 20:53:20,10862.837962963,21,No,1990-04-12 04:46:40,10769.5509259259,123,No
1990-02-19 18:26:40,10820.9398148148,81,No,1990-02-26 17:06:40,10813.9953703704,96,No
1990-04-01 07:40:00,10780.4305555556,77,Yes,1990-01-21 03:20:00,10850.5694444444,52,Yes
1990-04-04 07:53:20,10777.4212962963,88,Yes,1990-04-26 18:46:40,10754.9675925926,119,Yes
1990-02-09 02:53:20,10831.587962963,140,No,1990-05-13 05:13:20,10738.5324074074,126,No
1990-04-02 17:00:00,10779.0416666667,62,Yes,1990-04-12 10:20:00,10769.3194444444,100,Yes
1990-02-05 21:06:40,10834.8287037037,72,Yes,1990-03-27 15:33:20,10785.0601851852,75,Yes
1990-04-27 00:20:00,10754.7361111111,120,Yes,1990-03-05 04:40:00,10807.5138888889,154,Yes
1990-02-07 12:00:00,10833.2083333333,112,Yes,1990-03-14 05:20:00,10798.4861111111,70,Yes
1990-01-28 07:33:20,10843.3935185185,137,No,1990-02-26 00:26:40,10814.6898148148,86,No
1990-03-12 14:26:40,10800.1064814815,89,No,1990-04-18 10:46:40,10763.3009259259,26,No
1990-02-21 03:46:40,10819.5509259259,110,Yes,1990-04-16 14:20:00,10765.1527777778,146,Yes
1990-05-21 18:46:40,10729.9675925926,112,No,1990-02-25 13:20:00,10815.1527777778,107,No
1990-05-09 06:46:40,10742.4675925926,94,Yes,1990-05-06 06:33:20,10745.4768518519,97,Yes
1990-06-05 14:20:00,10715.1527777778,129,Yes,1990-03-20 05:46:40,10792.4675925926,93,Yes
1990-02-21 14:53:20,10819.087962963,66,Yes,1990-05-20 20:33:20,10730.8935185185,34,Yes
1990-03-12 14:26:40,10800.1064814815,125,No,1990-06-05 14:20:00,10715.1527777778,90,No
1990-01-29 11:20:00,10842.2361111111,95,Yes,1990-02-06 13:46:40,10834.1342592593,101,Yes
1990-02-08 15:46:40,10832.0509259259,109,No,1990-06-14 03:53:20,10706.587962963,151,No
1990-02-09 02:53:20,10831.587962963,92,Yes,1990-05-13 21:53:20,10737.837962963,134,Yes
1990-01-27 20:26:40,10843.8564814815,98,No,1990-01-05 20:40:00,10865.8472222222,121,No
1990-04-01 18:46:40,10779.9675925926,96,Yes,1990-03-17 00:00:00,10795.7083333333,113,Yes
1990-05-15 23:53:20,10735.7546296296,91,Yes,1990-04-17 07:00:00,10764.4583333333,83,Yes
1990-01-07 17:06:40,10863.9953703704,140,Yes,1990-03-04 23:06:40,10807.7453703704,117,Yes
1990-06-06 23:40:00,10713.7638888889,51,Yes,1990-04-01 01:06:40,10780.662037037,103,Yes
1990-04-09 15:40:00,10772.0972222222,128,No,1990-04-13 14:06:40,10768.162037037,113,No
1990-02-12 03:06:40,10828.5787037037,82,No,1990-03-20 00:13:20,10792.6990740741,94,No
1990-01-14 10:13:20,10857.2824074074,117,No,1990-06-15 13:13:20,10705.1990740741,90,No
1990-03-11 10:40:00,10801.2638888889,112,No,1990-03-03 19:20:00,10808.9027777778,136,No
1990-04-02 22:33:20,10778.8101851852,57,Yes,1990-03-27 21:06:40,10784.8287037037,103,Yes
1990-02-14 05:06:40,10826.4953703704,72,No,1990-05-17 03:40:00,10734.5972222222,132,No
1990-01-21 20:00:00,10849.875,84,Yes,1990-05-24 19:00:00,10726.9583333333,110,Yes
1990-02-12 08:40:00,10828.3472222222,144,No,1990-01-30 04:00:00,10841.5416666667,19,No
1990-04-18 16:20:00,10763.0694444444,133,No,1990-01-07 17:06:40,10863.9953703704,122,No
1990-06-01 21:26:40,10718.8564814815,72,No,1990-06-07 10:46:40,10713.3009259259,119,No
1990-03-01 00:40:00,10811.6805555556,145,Yes,1990-05-12 18:06:40,10738.9953703704,83,Yes
1990-01-15 14:00:00,10856.125,139,No,1990-04-15 16:06:40,10766.0787037037,127,No
1990-04-18 10:46:40,10763.3009259259,112,No,1990-04-26 07:40:00,10755.4305555556,81,No
1990-02-24 15:06:40,10816.0787037037,100,Yes,1990-04-29 07:53:20,10752.4212962963,138,Yes
1990-05-30 08:20:00,10721.4027777778,48,No,1990-01-18 03:06:40,10853.5787037037,107,No
1990-03-17 22:13:20,10794.7824074074,131,No,1990-04-30 00:33:20,10751.7268518519,93,No
1990-06-02 08:33:20,10718.3935185185,103,No,1990-05-25 11:40:00,10726.2638888889,124,No
1990-05-25 17:13:20,10726.0324074074,110,Yes,1990-01-24 03:33:20,10847.5601851852,146,Yes
1990-04-17 23:40:00,10763.7638888889,155,No,1990-06-13 00:06:40,10707.7453703704,74,No
1990-04-11 01:00:00,10770.7083333333,137,No,1990-02-20 00:00:00,10820.7083333333,110,No
1990-05-03 23:00:00,10747.7916666667,121,Yes,1990-02-12 08:40:00,10828.3472222222,141,Yes
1990-03-05 10:13:20,10807.2824074074,89,Yes,1990-06-05 14:20:00,10715.1527777778,85,Yes
1990-05-31 06:33:20,10720.4768518519,162,No,1990-04-05 00:33:20,10776.7268518519,81,No
1990-06-17 20:46:40,10702.8842592593,25,No,1990-04-12 04:46:40,10769.5509259259,99,No
1990-03-06 02:53:20,10806.587962963,121,Yes,1990-06-16 00:20:00,10704.7361111111,113,Yes
1990-01-13 06:26:40,10858.4398148148,131,Yes,1990-06-17 15:13:20,10703.1157407407,68,Yes
1990-05-03 23:00:00,10747.7916666667,100,Yes,1990-01-05 15:06:40,10866.0787037037,60,Yes
1990-03-03 08:13:20,10809.3657407407,66,Yes,1990-03-22 18:53:20,10789.9212962963,79,Yes
1990-02-01 17:06:40,10838.9953703704,59,Yes,1990-02-14 10:40:00,10826.2638888889,132,Yes
1990-01-05 15:06:40,10866.0787037037,105,No,1990-05-24 07:53:20,10727.4212962963,111,No
1990-06-08 14:33:20,10712.1435185185,115,Yes,1990-04-04 13:26:40,10777.1898148148,104,Yes
1990-01-09 02:26:40,10862.6064814815,162,No,1990-01-02 09:20:00,10869.3194444444,114,No
1990-02-23 22:26:40,10816.7731481481,121,No,1990-03-09 03:06:40,10803.5787037037,99,No
1990-06-01 15:53:20,10719.087962963,102,No,1990-02-09 08:26:40,10831.3564814815,93,No
1990-04-30 11:40:00,10751.2638888889,82,Yes,1990-04-17 01:26:40,10764.6898148148,51,Yes
1990-01-21 08:53:20,10850.337962963,97,Yes,1990-01-01 05:33:20,10870.4768518519,95,Yes
1990-03-05 15:46:40,10807.0509259259,109,No,1990-04-03 15:13:20,10778.1157407407,107,No
1990-05-29 10:06:40,10722.3287037037,104,Yes,1990-04-21 05:26:40,10760.5231481481,84,Yes
1990-06-11 03:40:00,10709.5972222222,75,No,1990-02-25 02:13:20,10815.6157407407,37,No
1990-05-22 11:26:40,10729.2731481481,128,Yes,1990-02-28 19:06:40,10811.912037037,102,Yes
1990-04-30 17:13:20,10751.0324074074,122,No,1990-04-06 09:53:20,10775.337962963,123,No
1990-04-23 18:33:20,10757.9768518519,66,Yes,1990-01-14 10:13:20,10857.2824074074,114,Yes
1990-06-01 15:53:20,10719.087962963,88,Yes,1990-01-29 11:20:00,10842.2361111111,59,Yes
1990-02-04 06:13:20,10836.4490740741,111,Yes,1990-01-09 13:33:20,10862.1435185185,124,Yes
1990-06-17 20:46:40,10702.8842592593,107,Yes,1990-03-05 15:46:40,10807.0509259259,118,Yes
1990-01-12 08:13:20,10859.3657407407,107,No,1990-06-02 19:40:00,10717.9305555556,88,No
1990-04-12 15:53:20,10769.087962963,97,No,1990-04-30 22:46:40,10750.8009259259,114,No
1990-02-01 06:00:00,10839.4583333333,108,No,1990-02-11 16:00:00,10829.0416666667,147,No
1990-02-12 03:06:40,10828.5787037037,92,No,1990-04-15 10:33:20,10766.3101851852,134,No
1990-01-26 00:00:00,10845.7083333333,109,Yes,1990-04-27 22:33:20,10753.8101851852,137,Yes
1990-04-04 07:53:20,10777.4212962963,69,Yes,1990-02-08 04:40:00,10832.5138888889,121,Yes
1990-02-13 18:00:00,10826.9583333333,92,Yes,1990-03-20 11:20:00,10792.2361111111,97,Yes
1990-04-29 13:26:40,10752.1898148148,71,Yes,1990-04-27 00:20:00,10754.7361111111,85,Yes
1990-01-18 03:06:40,10853.5787037037,117,Yes,1990-04-05 00:33:20,10776.7268518519,81,Yes
1990-05-10 21:40:00,10740.8472222222,68,No,1990-02-13 18:00:00,10826.9583333333,90,No
1990-06-09 01:40:00,10711.6805555556,82,No,1990-02-11 16:00:00,10829.0416666667,69,No
1990-03-07 23:20:00,10804.7361111111,61,No,1990-06-12 01:53:20,10708.6712962963,112,No
1990-04-08 11:53:20,10773.2546296296,119,No,1990-02-25 07:46:40,10815.3842592593,94,No
1990-01-09 02:26:40,10862.6064814815,43,Yes,1990-02-26 00:26:40,10814.6898148148,110,Yes
1990-02-20 05:33:20,10820.4768518519,74,Yes,1990-01-29 11:20:00,10842.2361111111,85,Yes
1990-04-02 05:53:20,10779.5046296296,96,Yes,1990-06-05 03:13:20,10715.6157407407,82,Yes
1990-05-12 18:06:40,10738.9953703704,78,No,1990-03-01 11:46:40,10811.2175925926,115,No
1990-06-09 12:46:40,10711.2175925926,75,Yes,1990-06-18 07:53:20,10702.4212962963,90,Yes
1990-05-09 17:53:20,10742.0046296296,125,No,1990-04-24 16:46:40,10757.0509259259,86,No
1990-05-08 03:00:00,10743.625,81,No,1990-02-02 04:13:20,10838.5324074074,123,No
1990-02-02 15:20:00,10838.0694444444,91,Yes,1990-02-03 13:33:20,10837.1435185185,88,Yes
1990-05-21 07:40:00,10730.4305555556,149,Yes,1990-04-21 05:26:40,10760.5231481481,93,Yes
