DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-05-01 21:00:00,10749.875,157,Yes,1990-02-03 08:00:00,10837.375,91,Yes
1990-01-16 06:40:00,10855.4305555556,110,Yes,1990-05-18 18:33:20,10732.9768518519,93,Yes
1990-04-18 21:53:20,10762.837962963,87,Yes,1990-01-01 11:06:40,10870.2453703704,85,Yes
1990-03-27 10:00:00,10785.2916666667,102,Yes,1990-01-28 13:06:40,10843.162037037,93,Yes
1990-04-27 11:26:40,10754.2731481481,40,No,1990-06-17 04:06:40,10703.5787037037,133,No
1990-03-07 17:46:40,10804.9675925926,103,Yes,1990-01-11 21:06:40,10859.8287037037,90,Yes
1990-05-12 18:06:40,10738.9953703704,80,Yes,1990-05-15 18:20:00,10735.9861111111,67,Yes
1990-06-03 06:46:40,10717.4675925926,67,Yes,1990-02-13 12:26:40,10827.1898148148,146,Yes
1990-01-27 03:46:40,10844.5509259259,81,Yes,1990-04-12 04:46:40,10769.5509259259,55,Yes
1990-04-05 22:46:40,10775.8009259259,52,Yes,1990-03-08 21:33:20,10803.8101851852,32,Yes
1990-05-12 12:33:20,10739.2268518519,102,No,1990-04-28 04:06:40,10753.5787037037,73,No
1990-04-29 02:20:00,10752.6527777778,111,Yes,1990-04-07 02:33:20,10774.6435185185,114,Yes
1990-04-05 11:40:00,10776.2638888889,106,Yes,1990-06-14 15:00:00,10706.125,69,Yes
1990-01-02 09:20:00,10869.3194444444,101,Yes,1990-01-28 18:40:00,10842.9305555556,68,Yes
1990-03-11 10:40:00,10801.2638888889,116,Yes,1990-03-28 02:40:00,10784.5972222222,87,Yes
1990-01-19 12:26:40,10852.1898148148,95,Yes,1990-04-24 05:40:00,10757.5138888889,66,Yes
1990-02-12 03:06:40,10828.5787037037,101,No,1990-04-24 22:20:00,10756.8194444444,82,No
1990-04-27 05:53:20,10754.5046296296,68,No,1990-02-08 04:40:00,10832.5138888889,114,No
1990-02-05 10:00:00,10835.2916666667,130,No,1990-01-18 14:13:20,10853.1157407407,132,No
1990-01-14 21:20:00,10856.8194444444,83,No,1990-04-27 05:53:20,10754.5046296296,22,No
1990-06-06 18:06:40,10713.9953703704,74,No,1990-03-16 07:20:00,10796.4027777778,123,No
1990-02-13 23:33:20,10826.7268518519,79,Yes,1990-02-13 06:53:20,10827.4212962963,104,Yes
1990-03-20 00:13:20,10792.6990740741,73,Yes,1990-04-11 12:06:40,10770.2453703704,107,Yes
1990-01-10 17:20:00,10860.9861111111,142,Yes,1990-01-01 22:13:20,10869.7824074074,104,Yes
1990-05-09 17:53:20,10742.0046296296,68,Yes,1990-03-28 13:46:40,10784.1342592593,87,Yes
1990-04-10 13:53:20,10771.1712962963,112,Yes,1990-02-20 16:40:00,10820.0138888889,93,Yes
1990-04-01 07:40:00,10780.4305555556,122,No,1990-02-10 12:13:20,10830.1990740741,112,No
1990-05-13 10:46:40,10738.3009259259,56,Yes,1990-03-30 15:46:40,10782.0509259259,107,Yes
1990-06-04 05:00:00,10716.5416666667,32,Yes,1990-03-26 06:13:20,10786.4490740741,71,Yes
1990-06-15 18:46:40,10704.9675925926,150,Yes,1990-03-11 10:40:00,10801.2638888889,110,Yes
1990-01-01 05:33:20,10870.4768518519,36,Yes,1990-04-25 20:33:20,10755.8935185185,123,Yes
1990-01-31 13:20:00,10840.1527777778,70,No,1990-03-22 07:46:40,10790.3842592593,123,No
1990-02-06 02:40:00,10834.5972222222,84,No,1990-05-31 23:13:20,10719.7824074074,60,No
1990-04-20 07:13:20,10761.4490740741,108,Yes,1990-02-21 14:53:20,10819.087962963,128,Yes
1990-02-18 14:40:00,10822.0972222222,154,No,1990-03-08 21:33:20,10803.8101851852,178,No
1990-03-17 00:00:00,10795.7083333333,103,Yes,1990-05-15 18:20:00,10735.9861111111,98,Yes
1990-01-01 16:40:00,10870.0138888889,87,No,1990-04-02 00:20:00,10779.7361111111,101,No
1990-05-15 12:46:40,10736.2175925926,108,Yes,1990-05-08 19:40:00,10742.9305555556,166,Yes
1990-05-17 14:46:40,10734.1342592593,132,Yes,1990-04-23 13:00:00,10758.2083333333,85,Yes
1990-05-21 02:06:40,10730.662037037,115,Yes,1990-05-06 23:13:20,10744.7824074074,105,Yes
1990-04-01 07:40:00,10780.4305555556,139,No,1990-06-10 11:00:00,10710.2916666667,70,No
1990-04-15 21:40:00,10765.8472222222,78,Yes,1990-04-14 23:26:40,10766.7731481481,44,Yes
1990-05-19 05:40:00,10732.5138888889,102,No,1990-06-06 23:40:00,10713.7638888889,73,No
1990-01-03 18:40:00,10867.9305555556,81,No,1990-03-09 08:40:00,10803.3472222222,58,No
1990-02-28 19:06:40,10811.912037037,84,No,1990-05-07 21:26:40,10743.8564814815,83,No
1990-02-22 13:06:40,10818.162037037,48,No,1990-02-25 02:13:20,10815.6157407407,93,No
1990-03-19 18:40:00,10792.9305555556,112,No,1990-01-16 06:40:00,10855.4305555556,74,No
1990-05-27 02:33:20,10724.6435185185,84,No,1990-03-26 06:13:20,10786.4490740741,127,No
1990-02-09 19:33:20,10830.8935185185,136,Yes,1990-05-15 01:40:00,10736.6805555556,114,Yes
1990-04-13 19:40:00,10767.9305555556,109,Yes,1990-01-16 23:20:00,10854.7361111111,48,Yes
1990-05-19 11:13:20,10732.2824074074,136,No,1990-02-24 20:40:00,10815.8472222222,162,No
1990-02-13 18:00:00,10826.9583333333,111,Yes,1990-04-26 13:13:20,10755.1990740741,97,Yes
1990-02-09 14:00:00,10831.125,102,No,1990-01-24 03:33:20,10847.5601851852,124,No
1990-06-03 12:20:00,10717.2361111111,129,Yes,1990-01-18 03:06:40,10853.5787037037,100,Yes
1990-01-14 04:40:00,10857.5138888889,126,Yes,1990-03-14 16:26:40,10798.0231481481,109,Yes
1990-03-09 14:13:20,10803.1157407407,89,Yes,1990-03-02 04:26:40,10810.5231481481,97,Yes
1990-03-16 01:46:40,10796.6342592593,91,No,1990-05-09 23:26:40,10741.7731481481,165,No
1990-02-04 06:13:20,10836.4490740741,112,No,1990-06-05 08:46:40,10715.3842592593,186,No
1990-06-17 20:46:40,10702.8842592593,71,No,1990-04-05 00:33:20,10776.7268518519,68,No
1990-02-19 01:46:40,10821.6342592593,83,No,1990-06-09 18:20:00,10710.9861111111,56,No
1990-06-15 13:13:20,10705.1990740741,83,No,1990-06-01 21:26:40,10718.8564814815,112,No
1990-03-21 09:33:20,10791.3101851852,153,No,1990-04-19 20:06:40,10761.912037037,88,No
1990-02-23 16:53:20,10817.0046296296,68,No,1990-03-08 10:26:40,10804.2731481481,87,No
1990-01-20 05:06:40,10851.4953703704,83,Yes,1990-02-17 16:26:40,10823.0231481481,107,Yes
1990-01-24 09:06:40,10847.3287037037,80,Yes,1990-03-10 06:53:20,10802.4212962963,74,Yes
1990-02-23 22:26:40,10816.7731481481,171,No,1990-02-18 20:13:20,10821.8657407407,53,No
1990-01-30 04:00:00,10841.5416666667,91,No,1990-04-02 00:20:00,10779.7361111111,122,No
1990-01-30 09:33:20,10841.3101851852,54,No,1990-01-15 19:33:20,10855.8935185185,102,No
1990-04-21 16:33:20,10760.0601851852,100,Yes,1990-01-07 22:40:00,10863.7638888889,107,Yes
1990-06-13 05:40:00,10707.5138888889,144,Yes,1990-02-19 07:20:00,10821.4027777778,88,Yes
1990-05-15 01:40:00,10736.6805555556,72,No,1990-03-05 21:20:00,10806.8194444444,107,No
1990-02-27 09:46:40,10813.3009259259,95,Yes,1990-05-17 09:13:20,10734.3657407407,123,Yes
1990-05-14 09:00:00,10737.375,110,No,1990-02-16 23:46:40,10823.7175925926,59,No
1990-01-08 04:13:20,10863.5324074074,93,No,1990-06-03 01:13:20,10717.6990740741,107,No
1990-05-09 12:20:00,10742.2361111111,113,No,1990-01-10 22:53:20,10860.7546296296,131,No
1990-01-21 14:26:40,10850.1064814815,132,No,1990-03-06 19:33:20,10805.8935185185,111,No
1990-04-25 03:53:20,10756.587962963,79,No,1990-02-16 07:06:40,10824.412037037,91,No
1990-06-17 20:46:40,10702.8842592593,90,No,1990-02-07 00:53:20,10833.6712962963,107,No
1990-03-25 02:26:40,10787.6064814815,126,No,1990-06-01 21:26:40,10718.8564814815,106,No
1990-04-23 07:26:40,10758.4398148148,76,Yes,1990-06-04 21:40:00,10715.8472222222,114,Yes
1990-01-10 17:20:00,10860.9861111111,116,Yes,1990-03-12 14:26:40,10800.1064814815,110,Yes
1990-02-10 06:40:00,10830.4305555556,42,No,1990-02-13 18:00:00,10826.9583333333,114,No
1990-05-26 04:20:00,10725.5694444444,149,Yes,1990-02-01 11:33:20,10839.2268518519,65,Yes
1990-03-07 12:13:20,10805.1990740741,100,No,1990-03-30 21:20:00,10781.8194444444,91,No
1990-04-09 15:40:00,10772.0972222222,112,No,1990-03-05 04:40:00,10807.5138888889,67,No
1990-01-29 22:26:40,10841.7731481481,123,No,1990-04-17 07:00:00,10764.4583333333,81,No
1990-03-25 08:00:00,10787.375,101,No,1990-01-08 09:46:40,10863.3009259259,80,No
1990-03-17 05:33:20,10795.4768518519,136,Yes,1990-04-30 22:46:40,10750.8009259259,96,Yes
1990-05-15 23:53:20,10735.7546296296,112,No,1990-03-11 10:40:00,10801.2638888889,123,No
1990-05-31 17:40:00,10720.0138888889,76,No,1990-03-16 07:20:00,10796.4027777778,92,No
1990-01-18 03:06:40,10853.5787037037,48,No,1990-06-05 03:13:20,10715.6157407407,99,No
1990-06-13 00:06:40,10707.7453703704,115,No,1990-02-28 08:00:00,10812.375,106,No
1990-05-24 02:20:00,10727.6527777778,87,No,1990-03-10 12:26:40,10802.1898148148,99,No
1990-05-27 13:40:00,10724.1805555556,110,No,1990-03-07 17:46:40,10804.9675925926,101,No
1990-06-15 18:46:40,10704.9675925926,102,No,1990-01-01 22:13:20,10869.7824074074,119,No
1990-05-16 22:06:40,10734.8287037037,49,Yes,1990-01-14 04:40:00,10857.5138888889,94,Yes
1990-04-29 07:53:20,10752.4212962963,52,Yes,1990-06-18 02:20:00,10702.6527777778,44,Yes
1990-04-08 00:46:40,10773.7175925926,70,No,1990-01-15 14:00:00,10856.125,86,No
1990-04-16 08:46:40,10765.3842592593,76,No,1990-01-10 17:20:00,10860.9861111111,100,No
1990-01-17 10:26:40,10854.2731481481,90,Yes,1990-05-10 10:33:20,10741.3101851852,114,Yes
1990-04-28 15:13:20,10753.1157407407,82,Yes,1990-05-12 01:26:40,10739.6898148148,134,Yes
1990-02-15 03:20:00,10825.5694444444,93,Yes,1990-02-15 14:26:40,10825.1064814815,63,Yes
1990-02-16 07:06:40,10824.412037037,123,No,1990-04-25 03:53:20,10756.587962963,59,No
1990-04-03 09:40:00,10778.3472222222,185,Yes,1990-03-09 03:06:40,10803.5787037037,62,Yes
1990-02-21 14:53:20,10819.087962963,96,No,1990-04-29 19:00:00,10751.9583333333,77,No
1990-05-05 13:53:20,10746.1712962963,104,Yes,1990-03-08 04:53:20,10804.5046296296,91,Yes
1990-01-05 04:00:00,10866.5416666667,61,Yes,1990-02-28 08:00:00,10812.375,60,Yes
1990-04-28 09:40:00,10753.3472222222,123,Yes,1990-06-01 21:26:40,10718.8564814815,98,Yes
1990-04-30 06:06:40,10751.4953703704,148,No,1990-05-31 23:13:20,10719.7824074074,52,No
1990-05-16 22:06:40,10734.8287037037,21,No,1990-04-11 06:33:20,10770.4768518519,111,No
1990-06-11 20:20:00,10708.9027777778,57,Yes,1990-03-03 08:13:20,10809.3657407407,79,Yes
1990-05-14 14:33:20,10737.1435185185,113,Yes,1990-03-04 23:06:40,10807.7453703704,141,Yes
1990-05-16 11:00:00,10735.2916666667,61,No,1990-02-24 09:33:20,10816.3101851852,167,No
1990-01-28 13:06:40,10843.162037037,117,No,1990-01-30 15:06:40,10841.0787037037,100,No
1990-01-10 11:46:40,10861.2175925926,92,Yes,1990-03-08 16:00:00,10804.0416666667,97,Yes
1990-01-29 00:13:20,10842.6990740741,145,No,1990-01-13 17:33:20,10857.9768518519,78,No
1990-01-30 20:40:00,10840.8472222222,106,Yes,1990-05-08 14:06:40,10743.162037037,155,Yes
1990-02-22 13:06:40,10818.162037037,119,No,1990-01-23 10:53:20,10848.2546296296,78,No
1990-04-06 09:53:20,10775.337962963,106,No,1990-04-04 02:20:00,10777.6527777778,116,No
1990-01-29 00:13:20,10842.6990740741,124,Yes,1990-02-06 02:40:00,10834.5972222222,96,Yes
1990-03-31 14:00:00,10781.125,148,Yes,1990-04-03 20:46:40,10777.8842592593,115,Yes
1990-01-05 20:40:00,10865.8472222222,72,Yes,1990-05-29 04:33:20,10722.5601851852,113,Yes
1990-03-10 01:20:00,10802.6527777778,50,Yes,1990-01-06 07:46:40,10865.3842592593,124,Yes
1990-04-19 14:33:20,10762.1435185185,87,Yes,1990-01-12 19:20:00,10858.9027777778,134,Yes
1990-01-16 17:46:40,10854.9675925926,82,Yes,1990-04-02 11:26:40,10779.2731481481,78,Yes
1990-05-24 07:53:20,10727.4212962963,90,Yes,1990-04-27 05:53:20,10754.5046296296,119,Yes
1990-03-22 18:53:20,10789.9212962963,66,Yes,1990-01-30 04:00:00,10841.5416666667,130,Yes
1990-04-25 03:53:20,10756.587962963,98,No,1990-01-25 01:46:40,10846.6342592593,135,No
1990-06-08 14:33:20,10712.1435185185,130,No,1990-05-24 07:53:20,10727.4212962963,50,No
1990-02-05 15:33:20,10835.0601851852,52,Yes,1990-03-03 19:20:00,10808.9027777778,97,Yes
1990-01-19 23:33:20,10851.7268518519,60,Yes,1990-03-06 08:26:40,10806.3564814815,90,Yes
1990-05-27 19:13:20,10723.9490740741,62,No,1990-03-30 04:40:00,10782.5138888889,140,No
1990-06-05 14:20:00,10715.1527777778,91,Yes,1990-05-12 23:40:00,10738.7638888889,79,Yes
1990-06-18 19:00:00,10701.9583333333,82,Yes,1990-03-22 18:53:20,10789.9212962963,135,Yes
1990-01-26 00:00:00,10845.7083333333,152,Yes,1990-05-22 11:26:40,10729.2731481481,86,Yes
1990-03-10 01:20:00,10802.6527777778,53,Yes,1990-03-14 05:20:00,10798.4861111111,66,Yes
1990-02-23 22:26:40,10816.7731481481,60,No,1990-04-27 22:33:20,10753.8101851852,110,No
1990-02-24 15:06:40,10816.0787037037,77,Yes,1990-03-21 15:06:40,10791.0787037037,79,Yes
1990-03-29 17:33:20,10782.9768518519,82,Yes,1990-03-24 20:53:20,10787.837962963,70,Yes
1990-06-09 23:53:20,10710.7546296296,110,No,1990-05-08 19:40:00,10742.9305555556,66,No
1990-03-17 22:13:20,10794.7824074074,157,No,1990-05-02 02:33:20,10749.6435185185,80,No
1990-02-27 04:13:20,10813.5324074074,114,Yes,1990-03-01 00:40:00,10811.6805555556,130,Yes
1990-06-01 10:20:00,10719.3194444444,103,Yes,1990-01-05 09:33:20,10866.3101851852,116,Yes
1990-06-17 09:40:00,10703.3472222222,58,Yes,1990-01-10 00:40:00,10861.6805555556,110,Yes
1990-05-20 03:53:20,10731.587962963,122,Yes,1990-03-11 16:13:20,10801.0324074074,118,Yes
1990-06-13 11:13:20,10707.2824074074,69,Yes,1990-03-21 04:00:00,10791.5416666667,47,Yes
1990-04-07 13:40:00,10774.1805555556,178,Yes,1990-06-16 11:26:40,10704.2731481481,99,Yes
1990-06-01 15:53:20,10719.087962963,94,Yes,1990-03-06 08:26:40,10806.3564814815,114,Yes
1990-02-18 20:13:20,10821.8657407407,52,Yes,1990-03-13 01:33:20,10799.6435185185,105,Yes
1990-05-07 04:46:40,10744.5509259259,123,No,1990-04-04 13:26:40,10777.1898148148,149,No
1990-06-06 01:26:40,10714.6898148148,62,Yes,1990-02-18 09:06:40,10822.3287037037,130,Yes
1990-04-25 03:53:20,10756.587962963,104,Yes,1990-02-15 03:20:00,10825.5694444444,110,Yes
1990-02-18 20:13:20,10821.8657407407,122,No,1990-05-05 19:26:40,10745.9398148148,134,No
1990-04-19 20:06:40,10761.912037037,88,No,1990-02-09 08:26:40,10831.3564814815,91,No
1990-04-09 04:33:20,10772.5601851852,96,Yes,1990-01-13 23:06:40,10857.7453703704,114,Yes
1990-02-10 06:40:00,10830.4305555556,94,Yes,1990-02-05 04:26:40,10835.5231481481,77,Yes
1990-03-14 22:00:00,10797.7916666667,137,Yes,1990-05-24 13:26:40,10727.1898148148,73,Yes
1990-01-21 08:53:20,10850.337962963,62,No,1990-01-03 13:06:40,10868.162037037,93,No
1990-01-23 22:00:00,10847.7916666667,72,Yes,1990-05-27 08:06:40,10724.412037037,67,Yes
1990-05-19 22:20:00,10731.8194444444,85,Yes,1990-04-04 07:53:20,10777.4212962963,125,Yes
1990-01-23 16:26:40,10848.0231481481,113,No,1990-05-13 21:53:20,10737.837962963,74,No
1990-04-09 21:13:20,10771.8657407407,81,Yes,1990-04-20 01:40:00,10761.6805555556,98,Yes
1990-05-11 03:13:20,10740.6157407407,129,Yes,1990-01-10 22:53:20,10860.7546296296,133,Yes
1990-06-07 21:53:20,10712.837962963,156,No,1990-02-11 04:53:20,10829.5046296296,88,No
1990-04-03 09:40:00,10778.3472222222,55,No,1990-02-11 21:33:20,10828.8101851852,71,No
1990-06-17 04:06:40,10703.5787037037,81,No,1990-02-15 03:20:00,10825.5694444444,158,No
1990-03-13 23:46:40,10798.7175925926,107,No,1990-05-19 16:46:40,10732.0509259259,124,No
1990-03-05 15:46:40,10807.0509259259,57,Yes,1990-05-21 13:13:20,10730.1990740741,107,Yes
1990-06-17 15:13:20,10703.1157407407,83,No,1990-04-25 15:00:00,10756.125,88,No
1990-04-07 19:13:20,10773.9490740741,116,No,1990-06-16 05:53:20,10704.5046296296,127,No
1990-01-24 14:40:00,10847.0972222222,123,Yes,1990-03-10 06:53:20,10802.4212962963,116,Yes
1990-03-20 05:46:40,10792.4675925926,132,No,1990-03-16 07:20:00,10796.4027777778,97,No
1990-04-05 00:33:20,10776.7268518519,137,Yes,1990-02-13 23:33:20,10826.7268518519,99,Yes
1990-04-25 09:26:40,10756.3564814815,78,Yes,1990-05-18 07:26:40,10733.4398148148,103,Yes
1990-06-02 08:33:20,10718.3935185185,95,No,1990-02-09 08:26:40,10831.3564814815,152,No
1990-04-11 17:40:00,10770.0138888889,93,Yes,1990-03-26 17:20:00,10785.9861111111,79,Yes
1990-06-16 22:33:20,10703.8101851852,123,Yes,1990-02-01 06:00:00,10839.4583333333,87,Yes
1990-06-14 09:26:40,10706.3564814815,64,No,1990-05-15 18:20:00,10735.9861111111,124,No
1990-05-10 05:00:00,10741.5416666667,105,No,1990-02-01 22:40:00,10838.7638888889,94,No
1990-02-22 13:06:40,10818.162037037,117,Yes,1990-04-23 18:33:20,10757.9768518519,125,Yes
1990-01-09 08:00:00,10862.375,74,No,1990-04-29 07:53:20,10752.4212962963,145,No
1990-01-27 09:20:00,10844.3194444444,50,Yes,1990-05-29 21:13:20,10721.8657407407,119,Yes
1990-05-06 01:00:00,10745.7083333333,57,Yes,1990-01-31 13:20:00,10840.1527777778,124,Yes
1990-03-26 06:13:20,10786.4490740741,102,Yes,1990-03-19 18:40:00,10792.9305555556,108,Yes
1990-03-12 08:53:20,10800.337962963,112,No,1990-05-10 16:06:40,10741.0787037037,118,No
1990-03-08 04:53:20,10804.5046296296,117,No,1990-05-12 07:00:00,10739.4583333333,74,No
1990-02-24 15:06:40,10816.0787037037,93,Yes,1990-01-09 19:06:40,10861.912037037,89,Yes
1990-04-25 03:53:20,10756.587962963,98,No,1990-01-29 22:26:40,10841.7731481481,78,No
1990-01-05 20:40:00,10865.8472222222,126,Yes,1990-02-13 12:26:40,10827.1898148148,107,Yes
1990-03-26 22:53:20,10785.7546296296,137,No,1990-02-19 01:46:40,10821.6342592593,121,No
1990-04-30 11:40:00,10751.2638888889,103,Yes,1990-04-18 16:20:00,10763.0694444444,57,Yes
1990-01-14 10:13:20,10857.2824074074,66,No,1990-06-10 16:33:20,10710.0601851852,111,No
1990-02-01 06:00:00,10839.4583333333,47,Yes,1990-05-18 01:53:20,10733.6712962963,120,Yes
1990-02-17 16:26:40,10823.0231481481,58,Yes,1990-05-11 19:53:20,10739.9212962963,118,Yes
1990-02-14 16:13:20,10826.0324074074,57,No,1990-02-26 17:06:40,10813.9953703704,119,No
1990-02-26 11:33:20,10814.2268518519,147,Yes,1990-04-16 14:20:00,10765.1527777778,67,Yes
1990-03-25 02:26:40,10787.6064814815,131,No,1990-01-07 11:33:20,10864.2268518519,143,No
1990-04-10 13:53:20,10771.1712962963,154,No,1990-02-12 08:40:00,10828.3472222222,109,No
1990-05-23 09:40:00,10728.3472222222,52,Yes,1990-03-05 04:40:00,10807.5138888889,152,Yes
1990-06-06 23:40:00,10713.7638888889,100,No,1990-03-22 18:53:20,10789.9212962963,122,No
1990-06-05 19:53:20,10714.9212962963,94,Yes,1990-05-25 00:33:20,10726.7268518519,75,Yes
1990-04-18 10:46:40,10763.3009259259,96,Yes,1990-06-05 19:53:20,10714.9212962963,94,Yes
1990-05-13 16:20:00,10738.0694444444,139,No,1990-02-17 10:53:20,10823.2546296296,113,No
1990-05-12 12:33:20,10739.2268518519,122,Yes,1990-03-23 11:33:20,10789.2268518519,124,Yes
1990-05-16 22:06:40,10734.8287037037,172,No,1990-04-20 12:46:40,10761.2175925926,123,No
1990-05-22 00:20:00,10729.7361111111,100,Yes,1990-01-25 01:46:40,10846.6342592593,120,Yes
1990-01-14 15:46:40,10857.0509259259,131,Yes,1990-06-04 05:00:00,10716.5416666667,110,Yes
1990-03-21 20:40:00,10790.8472222222,78,Yes,1990-01-06 07:46:40,10865.3842592593,118,Yes
1990-01-23 16:26:40,10848.0231481481,61,No,1990-04-02 00:20:00,10779.7361111111,81,No
1990-01-31 02:13:20,10840.6157407407,101,No,1990-04-06 09:53:20,10775.337962963,154,No
1990-03-06 08:26:40,10806.3564814815,91,No,1990-01-27 14:53:20,10844.087962963,125,No
1990-04-25 03:53:20,10756.587962963,89,No,1990-03-05 10:13:20,10807.2824074074,56,No
1990-04-17 23:40:00,10763.7638888889,98,Yes,1990-02-21 03:46:40,10819.5509259259,88,Yes
1990-01-07 00:26:40,10864.6898148148,187,Yes,1990-04-21 16:33:20,10760.0601851852,109,Yes
1990-05-02 19:13:20,10748.9490740741,101,Yes,1990-01-28 18:40:00,10842.9305555556,53,Yes
1990-02-15 03:20:00,10825.5694444444,70,No,1990-05-29 15:40:00,10722.0972222222,126,No
1990-02-07 17:33:20,10832.9768518519,70,Yes,1990-05-16 11:00:00,10735.2916666667,81,Yes
1990-06-05 14:20:00,10715.1527777778,86,No,1990-01-06 13:20:00,10865.1527777778,53,No
1990-02-13 01:20:00,10827.6527777778,88,No,1990-06-15 02:06:40,10705.662037037,91,No
1990-03-03 02:40:00,10809.5972222222,78,No,1990-06-08 09:00:00,10712.375,50,No
1990-04-20 23:53:20,10760.7546296296,100,No,1990-05-02 19:13:20,10748.9490740741,59,No
1990-03-03 13:46:40,10809.1342592593,97,Yes,1990-03-23 06:00:00,10789.4583333333,111,Yes
1990-01-27 09:20:00,10844.3194444444,95,No,1990-02-13 18:00:00,10826.9583333333,107,No
1990-04-24 00:06:40,10757.7453703704,110,No,1990-05-15 18:20:00,10735.9861111111,54,No
1990-05-31 17:40:00,10720.0138888889,150,Yes,1990-02-28 08:00:00,10812.375,115,Yes
1990-05-01 15:26:40,10750.1064814815,110,No,1990-03-24 09:46:40,10788.3009259259,122,No
1990-04-26 02:06:40,10755.662037037,102,Yes,1990-06-04 10:33:20,10716.3101851852,85,Yes
1990-01-20 16:13:20,10851.0324074074,70,No,1990-01-12 02:40:00,10859.5972222222,99,No
1990-03-28 02:40:00,10784.5972222222,101,No,1990-02-04 06:13:20,10836.4490740741,112,No
1990-04-18 10:46:40,10763.3009259259,100,No,1990-04-07 08:06:40,10774.412037037,127,No
1990-05-22 11:26:40,10729.2731481481,93,No,1990-02-25 13:20:00,10815.1527777778,98,No
1990-05-19 16:46:40,10732.0509259259,145,No,1990-04-12 21:26:40,10768.8564814815,137,No
