StudyTime,Score,Subject
13.42416870043451,24.500605004562697,D
12.471970363730454,24.546801107617178,D
15.019360933033177,28.07141996814826,D
14.15835283792363,24.749860330353126,D
12.599679724344817,24.785977441662343,D
14.350728561219714,24.254925313225527,D
12.182097071744684,24.17702343915205,D
12.787970446921845,25.61338740717888,D
14.884446970972398,27.2051388582324,D
13.39283260445673,25.320924534265746,D
13.315253817145376,26.024020678124145,D
14.12950078148387,25.715790773825724,D
14.887077904394776,26.948543731861733,D
14.84726322986683,25.852598236474883,D
13.39258206801454,25.297449422051034,D
14.588386030140697,24.878321692095092,D
14.975292555092473,26.80014328240908,D
14.42429084550556,26.267323506543647,D
13.629101246896575,26.524213437666457,D
13.993090826133056,26.468070239687613,D
15.256807225450345,26.254015300680894,D
15.489841940848383,25.537679924018974,D
15.058180537436668,24.732262373512633,D
13.555356896865883,26.01762307686314,D
14.566700909779438,24.718597225179103,E
15.183477072546605,24.17738726348661,E
14.302227548943424,25.03398535152104,E
14.097860255542725,25.09566858829406,E
14.973265765309222,24.52832243329226,E
14.570401258874021,25.750218840307546,E
13.832573176976526,25.657556893467646,E
15.25657667362749,26.142543808813734,E
14.079424842876364,25.043525910382012,E
14.199289204938774,23.647977675800607,E
15.557335699658287,25.46804929480552,E
14.047388517987397,24.662547745315877,E
16.02115548742456,24.75983392988031,E
13.825151013027384,23.730821777318813,E
16.43099606758512,25.38309512335039,E
13.659740920073222,26.524077047484546,E
16.60072838532946,25.29246041727904,E
14.63926169662508,24.892620525650564,E
14.67697698785435,24.45646436424643,E
13.884246258448117,23.190199442352828,E
14.225337067634968,23.444670338479746,E
15.269510150120245,25.998874996845387,E
13.730929854403309,25.013234670768917,E
16.36319240791632,26.43075830947848,E
14.052393294738742,25.532531374161906,E
12.90797958824696,23.7873355852127,E
17.184470054851204,26.869627459560647,E
14.92856465524088,24.66488218428424,E
14.197975078018445,24.823990658249173,E
16.155933399128457,25.444525559011474,E
14.08636536003999,23.57143031559063,E
13.907985034033128,25.545745674952073,E
15.525026040637037,26.087228256513885,E
15.80492173196352,23.837315564171035,E
15.201267717531069,24.913000065216202,E
14.560112032804419,24.25219362776711,E
17.078695309114906,27.614439197262335,E
15.552632499942991,25.885641400314366,E
16.387371411352696,25.45555641459282,E
13.904205366748535,24.347244096634682,E
15.035897455602631,24.067372779746847,E
15.61184905704754,24.773307785918508,E
15.604229376111348,25.646478989305965,E
14.658538715221184,25.050861986931967,E
14.54716506100906,24.516353459449807,E
13.380800848437506,24.288196913337313,E
14.871139683978402,24.116606013650408,E
13.920082995982764,26.126213466494065,E
16.259268875401972,24.15882929220607,E
14.146238619631621,24.04030702735842,E
13.772815076262777,24.359896719733722,E
14.374598673756276,25.480303763277057,E
16.88657840473153,26.53603065781345,E
15.691252840195098,25.14743594450192,E
14.207501583681124,23.021172341892047,E
14.283467150065078,24.27973705403006,E
14.65476277471165,24.121387255584395,E
13.654880062429296,22.644609491467858,E
15.534570888554748,25.79906288428493,E
13.98994748821302,25.288866130785557,E
14.981394211543746,26.998047321474658,E
14.327345104983522,23.04496478100111,E
15.075258405283225,26.30019670515391,E
16.616848756330572,25.099423097502193,E
15.363597205396566,24.557396287544876,E
16.725194701451805,24.93052803745007,E
14.046130353525463,25.26771160130353,E
16.28894987385668,27.297021146558265,E
13.488453834851317,23.168084725448423,E
13.975636035324591,23.975058075586503,E
14.161352830483215,24.006873598040716,E
14.163958120130701,25.233672458576734,E
15.256459168222555,26.04407996488041,E
13.248929311634353,24.75823241638563,E
14.807872179542509,25.30375772410494,E
15.357325057547538,25.137059294362917,E
15.707239984127977,24.09390824993705,E
16.84017952833022,25.7643992700411,E
13.04580775871409,25.199400713252743,E
13.477612062943864,23.811681890799782,E
16.251918466530675,26.2073049851385,E
14.788926278569594,25.173952180179764,E
15.409200447584853,23.673823612946002,E
14.387652827966813,24.223136323732405,E
15.730102225602586,25.016493638145086,E
14.813415225637304,24.19943289209418,E
15.288905154691989,23.86941633875774,E
15.119717466786787,24.389800472012645,E
16.28970912018476,24.058138817378413,E
15.195727010368296,24.33963241620929,E
15.441774595337964,25.065524124700875,E
15.341793575082578,25.185220251897636,E
15.34308235477636,24.519067034667753,E
16.566211353315705,25.59585590977108,E
13.948495658147946,24.769698335912953,E
13.20156189964105,24.40486614109642,E
14.77372592698756,25.678852523226418,E
15.256462842608311,25.209565340695352,E
13.99011276651921,25.16983719491939,E
13.945014490378576,24.935169685364205,E
14.53563476597806,23.783373660956045,E
14.880098783480545,24.00363228621589,E
15.042007602237447,25.32389815663859,E
15.943223944929198,24.33122023361199,E
13.708384868358376,23.42937553234745,E
14.597568538649929,25.417696334835483,E
14.663525885448518,25.341221124981,E
15.645836673555756,25.56931053373212,E
14.402205134803646,24.89628820860118,E
15.032219606663523,25.05104900646769,E
16.294034834278058,24.26142514666038,E
16.671084319597554,25.603738202522216,E
16.690607995416233,24.88288817960838,E
15.211425634883181,25.040854583516058,E
15.551038918902325,25.3382894839321,E
15.410392582412115,25.566568129087727,E
14.88965000487617,24.75509877103832,E
15.111131399629155,24.138516707905964,E
16.674087900510706,25.213724081834215,E
14.137947971079264,24.92947264758792,E
15.194692211599467,25.096966637219992,E
13.709740445439209,25.43102004615204,E
14.676157922615484,24.14518520360172,E
15.69781714050133,25.50727734524308,E
16.320553871636385,25.59969665439194,E
12.986378881827553,24.0067045945797,E
14.446986639648285,23.49837425088429,E
15.419502960451176,24.98452497076179,E
16.51250105463163,25.732519308501274,E
13.913448903048327,24.574735486385865,E
15.413261130484262,27.653048707141068,E
14.283383275747676,26.03709099588231,E
15.34649562803325,25.075457713989774,E
14.096155604043888,23.803807690046067,E
12.686039746536357,23.373276360767015,E
12.947151804731199,24.00710427987363,E
14.454023009911504,23.882460916354457,E
16.044821317669086,26.695927304811647,E
15.567608015779497,27.7414703207058,E
15.664461176062856,25.37953196716604,E
14.621386019187085,24.56298400958302,E
15.898892103905746,24.47058848985315,E
14.831045444672899,25.152862181571827,E
14.938912729843864,26.229496797316493,E
15.366065535126474,25.10698711618275,E
15.658387837759745,24.189995203043875,E
12.991452702731394,24.07916709447769,E
15.082967049293458,25.12882296658041,E
15.169673064087622,24.76803850162604,E
16.294008884938194,27.828790456032365,E
16.236645398491362,25.13438199355179,E
16.2951632068494,26.662446562531375,E
14.336546792387905,24.353187305828136,E
14.91936220755905,26.15893220820017,E
16.18922314826387,26.535477405624373,E
14.736497288622562,24.172864834268317,E
14.601240156453233,24.762555548374483,E
15.82547060142213,24.071531150234662,E
16.457904829971753,25.16801952786601,E
14.797989283269787,25.046241645457634,E
13.661778009349241,25.131976210132493,E
17.02703657531041,26.992701791828072,E
13.749817774756854,23.128392780204855,E
14.342022575548802,24.801048668447173,E
16.801952828669634,26.767582569553703,E
14.361034687303437,24.58968926368253,E
14.244887000056362,23.705871856391347,E
14.687614024331115,25.319551762783764,E
14.295730547644581,25.419760557325496,E
15.054090708624535,25.291123739630436,E
15.621648960043746,24.04820543283701,E
14.588025579456776,24.449753208373693,E
16.597802359420445,27.36858279277864,E
13.51856268945053,25.591681185703283,E
13.811350903650453,26.070168156238942,E
15.087624179151394,24.880128495595216,E
16.926260119937552,26.434136164213392,E
16.562570394359398,25.718465580040693,E
16.59913047131858,25.505010141567002,E
14.77267771169285,24.182420263744874,E
14.678408830252243,24.85294667428046,E
14.676667495645471,25.678902307723376,E
15.765681927740072,25.125614645741702,E
15.640188339235314,23.241141229059437,E
16.48924325400762,26.571123015873813,E
15.283964230218421,24.83144293768052,E
15.486728310300041,26.48246208815799,E
16.025455771015565,26.31013642957054,E
14.9995341854767,24.305841288657565,E
14.51184907846875,25.06728961846806,E
14.462678328752446,24.320913074308425,E
13.806397307945144,22.63851409246734,E
14.718230008669732,23.911450865522504,E
16.237345105150542,26.910351288811857,E
14.995918182256286,24.4725868626982,E
14.66692135910137,24.63118135590679,E
14.419822909427864,24.819350128209397,E
16.32154371726893,25.377340323233547,E
13.97452722715349,25.38832284831658,E
16.250868341048168,26.164150596175716,E
14.87727560312085,23.976902094822826,F
13.930882336252763,23.405022013860123,F
16.23798718520003,24.289179420691582,F
18.417747571487247,23.8287071436906,F
16.702260718603338,23.57427334452051,F
15.229137842663235,23.217502303788926,F
15.516733102380197,23.314566175045595,F
15.984507403639222,23.614094576653706,F
15.31001963063463,22.0816063482767,F
17.34758384281364,24.42362772165464,F
14.856507300129824,22.689963854952076,F
14.250723252728804,23.043839122156598,F
17.64871260209399,26.368162879506755,F
15.650401611528345,23.75429410781644,F
16.54925036004334,24.671582993375978,F
17.11853749489295,23.814810093465557,F
17.517709010344507,25.483443696421464,F
15.792579527649425,25.853550315595623,F
15.169903060328254,23.803380092214184,F
14.727240184045119,24.028735940016475,F
14.964008960396347,23.082371564006994,F
15.659230123577165,24.65151876603533,F
16.263645803460953,23.788324072831085,F
15.687338091029005,24.478284495078757,F
16.61896197277511,24.71454642905132,F
14.796167014636307,22.819453136290665,F
16.227967578950057,23.68163819530846,F
16.088235485349077,24.36500048489129,F
15.994936747582583,22.809159408203648,F
16.334095350103556,23.880123934558664,F
15.943298499788483,24.890466120406515,F
16.654240877684174,24.343552711740912,F
16.418106215323,22.7106285586166,F
15.425353537626162,24.307638877960215,F
15.742934365799432,23.04237786982304,F
16.563686921417528,23.92902616440301,F
16.948083922111806,24.754278816536605,F
14.700180834497017,24.871188098159436,F
14.982782594760826,25.065735122483197,F
17.075734421583263,24.28584675103517,F
14.210967892978235,23.106808619842038,F
17.15794162071819,25.095472991199973,F
15.95300741483102,23.54625436780113,F
16.006675124726815,24.4435604251795,F
15.691540348487608,24.783535104413517,F
16.96541922399509,25.60997436306129,F
16.887878711578296,23.797587096573444,F
16.054075657540267,25.244443723407727,F
16.581527562920197,24.671639262047904,F
15.62379457106502,22.41691901699387,F
15.200431851246499,23.09450493002466,F
15.029462277640322,22.81112608880889,F
15.104974178321758,22.544066808922555,F
15.607609242447978,22.94310855729147,F
15.599819339076276,21.88670202706686,F
16.418413170006243,24.186424628645693,F
17.2605697260787,23.849167149862605,F
14.301792745150749,22.380467563621025,F
17.416790344170728,24.528886941250764,F
17.438361991766165,22.470667245917564,F
17.628880817372394,26.937555557718618,F
16.659529301390833,23.933323214563092,F
16.143401129988163,22.40395552327881,F
16.114764393885416,25.84568137362677,F
15.10767385643934,23.997364391289196,F
14.805345694584695,23.033104144735294,F
14.782797171173552,22.517572867794527,F
15.362628164400167,23.378647790402304,F
16.839833014948706,23.6536036627896,F
14.89631650072987,22.806206797817875,F
15.368855595911839,24.37508758828675,F
15.351747495073884,24.102684306763475,F
14.891512773040944,23.963383064936934,F
17.12534992722437,25.795737340033853,F
16.316401862578694,24.997245921459136,F
15.650940518209794,22.838667034191673,F
15.87504522210463,24.53966076138478,F
16.351375857154398,25.791047348905778,F
17.121939965810586,22.924730654352864,F
15.169629650899335,23.480003540840286,F
15.81055466400008,23.609898054089292,F
14.460176150963246,22.801136763193988,F
17.455353769345958,25.243031732058714,F
15.44579947464409,23.026765780606006,F
14.172726023888004,24.845255491421828,F
16.599203522084814,24.433594049866066,F
18.685470280518935,24.171043435895083,F
16.439343504838753,23.36793261165077,F
15.162765850544448,23.191776696280197,F
15.541203421769769,24.67579622567045,F
15.864469210968473,24.05463007353969,F
15.870625185715525,24.727108914326262,F
17.374985815945315,24.806117021977908,F
14.737454808943712,23.003062241042386,F
17.392857018172485,25.24084573833998,F
14.850326577136592,23.53098803692097,F
15.293914634700505,24.66957353065452,F
15.945866007306691,23.33871461775589,F
16.163419699386708,25.020344529646934,F
17.02739997552911,23.965412363123964,F
18.667745367530934,25.45475600466017,F
13.111353752703991,22.297355669261478,F
15.444627195397953,24.470539154901928,F
15.139963624175191,24.201015393339038,F
16.37795555628237,23.665414040899144,F
15.231290732612614,23.920195606269324,F
15.206205583455532,23.767085277792443,F
14.610748262364538,23.302346411262754,F
16.42153579602517,24.519353503827134,F
17.314161651564124,25.46547581313705,F
15.501324557491621,24.044507843965775,F
15.72548823618305,22.257866592925858,F
16.588813022503125,24.24051311322227,F
16.273571826470334,25.008352841852204,F
16.524596310322316,25.10528667890383,F
16.59969872486868,22.602125669869913,F
16.712146797829472,24.58036276833632,F
16.584752198432078,23.043771757909923,F
17.562937519397583,25.301133446645547,F
16.646354570509047,25.10847450295431,F
15.55374638155993,23.889133822152047,F
16.09503987547648,24.635496864559634,F
15.29340009825488,25.342596011460316,F
15.548211176561672,24.28940524214445,F
14.940604675851592,23.35206334890747,F
17.113084558591588,23.71013667421123,F
16.958043672359167,22.5087958198627,F
16.68703530516835,24.09526665264624,F
15.30109601637687,23.228806395764643,F
17.43354539756251,24.973361484425702,F
16.47418811620487,25.72016081077016,F
14.720483569426682,23.023885834575193,F
17.11820915767143,24.045301204129572,F
14.636921388725096,23.95649763101826,F
15.44580990406229,24.417678600509035,F
16.728869614505992,24.069961969857783,F
15.488553761914217,25.873109515465135,F
14.657516231622909,21.836508322308617,F
16.443243580133547,23.478913930577054,F
17.717280567574942,24.08413738885815,F
16.355453071805382,22.744731596183108,F
15.571992165347778,24.347127059684347,F
14.000057671564573,23.036726084307595,F
14.852752919374907,22.4126355231526,F
16.059110279661702,24.10612834984643,F
16.192873163964485,23.87681324983375,F
15.36433758145927,24.509392990597,F
15.856718961151344,24.4693467087038,F
15.102004837418503,24.582789689599892,F
17.313685761076965,24.28683395425577,F
15.543240417508741,22.442836966950495,F
16.491734795039473,24.23706390364473,F
16.078218093692787,24.719767127734602,F
14.90294210036268,23.037512366912665,F
17.21863268077423,24.45786325497205,F
16.295892868806742,25.105275795541925,F
14.307606591817807,22.665160392624564,F
15.827163436499236,23.391198653193456,F
16.277520553943837,24.896357256927946,F
16.859108128827593,23.965636103297182,F
14.834977904880308,25.477693279322583,F
16.076079449106192,23.208166196043397,F
15.640302973343946,23.280804921129498,F
14.058698056243493,22.744303702727425,F
17.04331233824461,24.678463129625428,F
15.511114865195381,24.71378022398254,F
15.142142102693299,24.464780990264757,F
15.869504706573174,24.313127768925384,F
16.244513175304405,24.10482904290454,F
16.84255329047134,24.615556892850375,F
16.04236192278479,23.76319776290366,F
14.288674705774977,22.56660913483187,F
15.540119605365383,22.351756051507024,F
17.339921098055054,24.96528203882199,F
16.666640821071383,24.82093152754529,F
16.9336549838039,24.64726088462922,F
16.053753414372213,22.36049533549171,F
16.13157742046446,24.755918001017783,F
16.15490448748307,25.12977313883145,F
18.083653426182927,26.45783379959727,F
17.299298986807795,24.60496983005114,F
15.975966422183184,23.61624206586756,F
15.349622668809921,23.21777464620098,F
17.49899825405876,26.532691178440032,F
15.560400680550867,22.518128021436596,F
15.025427662474774,23.743344890454697,F
15.218071449872802,23.126931234074824,F
16.416853132537078,23.86897542061806,F
18.307312149819808,25.02251847586595,F
17.389825690307536,26.13761503598383,F
16.174649479347707,24.13789019634087,F
14.453341793983,22.78201084965985,F
16.819111141342976,24.334047743637605,F
15.721951327908933,23.583701014372288,F
15.193084543965277,22.983372544632196,F
16.1558463202172,25.08524784683835,F
16.916784745098635,23.733558144214665,F
14.809149381865355,23.51217757629262,F
17.9536428314848,24.740596340401556,F
15.897373711023967,22.961284956447184,F
16.45516698715153,22.39694484959709,G
15.712330393447628,21.291560397297047,G
17.611499860335627,23.73636015264135,G
15.097653981977867,20.20028797942074,G
18.062548507929257,23.56845416708594,G
17.540448585319837,23.58938548021279,G
18.849672592040598,24.920909041064128,G
17.163264891758125,22.611624710687774,G
16.6623690872819,23.280980655959162,G
14.814483288849102,21.424266410831276,G
14.651746794789254,20.741533620620515,G
15.831805170999722,23.285859979422526,G
17.765448583912825,24.572536290813023,G
18.49596383252608,24.00800088541498,G
17.20243940209446,22.653640830179874,G
16.709695600470862,22.75784077766394,G
17.90987584851866,23.834941969728572,G
15.512542425786958,22.262269975341606,G
16.366813905265992,22.73940910404953,G
16.181390362607168,23.600886364082935,G
15.25814869430046,22.288371726586703,G
16.413019737075153,23.422366915513702,G
17.042938834834352,23.489925710891235,G
15.792977983438647,21.612666775731974,G
17.201315856632455,21.659397944191973,G
16.66443154257957,23.536353216137226,G
16.200637964671117,23.679717816505395,G
16.387584923598602,23.337859417364587,G
16.560733721021304,23.75740413440262,G
16.461020802979277,23.617445953524452,G
18.10859795163283,23.329545118202592,G
16.47447160981558,24.081890550685245,G
15.762820123087264,21.09823997787324,G
17.15521299095267,23.20850307044734,G
15.53655862462854,22.463717832230977,G
14.74666304546857,21.3459805002243,G
16.221138221417306,22.351911816794274,G
17.973823846233053,22.283836358964518,G
17.37205952311303,22.749003756000178,G
19.801884765237673,25.275098811597488,G
15.4338267235385,21.355868768046214,G
16.75967475688895,23.359114988834488,G
17.547771035977142,21.65494566533458,G
17.444450622124535,22.064551137387504,G
14.987313895668159,21.90075559313445,G
15.994823474258244,20.266181539660863,G
18.670315489069257,25.172789855452983,G
15.214257943278415,23.562402206753944,G
17.75008151169239,24.803703292906846,G
15.816389839340829,23.11471845872405,G
15.873744294104485,23.14230334951187,G
16.288935752118384,22.450591264215767,G
17.68777502898436,23.066980888287404,G
15.246955322952523,22.934973555184843,G
16.43880541466077,22.466986892642737,G
18.45279112697444,22.99574505871898,G
15.320065510777834,22.744082338979464,G
18.050355881465364,23.357618623415288,G
18.351176176522106,22.44432265948526,G
17.466739281717807,23.315458896529385,G
17.18967291028767,24.023238130302687,G
16.635816138156336,21.919055562695718,G
18.348170395257313,23.80528246700366,G
17.1533713716418,22.89666864423238,G
16.821160108602975,23.440984532068583,G
17.545257012331863,23.83512311134978,G
18.633846294146846,22.415240748523406,G
17.37491120958321,24.34004350080484,G
18.499914760342012,23.416567160583284,G
16.3735519696364,23.565223066224668,G
17.050975372878344,22.629568941571996,G
17.013264666923014,23.373313731712173,G
17.067145858126906,22.484127792917022,G
15.386434241833559,22.028310134667002,G
15.771574168460106,22.754872011545192,G
16.29572935879148,21.664714238326276,G
17.42960738696872,21.983292178286305,G
18.862869995819523,22.874499002692097,G
16.62318488522793,24.065583958338138,G
16.432450360786312,21.246690890476277,G
17.152126421886027,22.87498956613655,G
18.40499595632744,23.581952975313698,G
17.622171038204556,24.87513530333277,G
17.08522076692745,22.779014998472817,G
18.742491291133362,23.75264502349826,G
16.978131983921934,21.973824286254292,G
18.299218201703827,23.874409360945464,G
17.255706311966012,23.056909526069777,G
16.605640057154716,22.250243882252953,G
17.236898646120363,24.631660767900016,G
16.84311261374982,22.950864016693327,G
18.8673089040753,22.95877500955958,G
18.075763346111692,23.484689362938685,G
16.043746236505772,20.797282121323477,G
17.110305617406468,22.953621226661078,G
16.571596994977746,22.852775053143358,G
16.556642523278395,22.9440172888272,G
16.63939627725161,23.632881280492544,G
16.855750735513173,23.656405087588844,G
16.703493433830836,21.87032338828531,G
16.3128874142461,22.81733025549465,G
18.148335554978733,23.688884703774974,G
15.671650083791276,24.139488520066116,G
16.700268777944135,23.719109605251532,G
18.026438604109053,22.807307735083338,G
16.87663110784325,22.102981049265036,G
15.018877050874744,20.91903694149989,G
17.67284183759908,23.734438538637704,G
17.207273439075,23.18398029505466,G
17.29099749662174,22.992861215830487,G
17.120160999381934,22.863725407265775,G
17.104062110999276,23.469402241176603,G
16.252025409421773,21.22010753724258,G
15.724542670476852,21.97769342303552,G
18.419146794741998,23.35557598063279,G
17.237419232836075,22.443118396330995,G
17.003794709772613,22.81637491787957,G
17.868952371959068,22.546793280791956,G
17.344135432017417,23.441459298878815,G
17.839457821276174,23.674362352900168,G
17.85254224870677,25.31788646210304,G
16.622308990251934,23.11649646541629,G
17.129883096623864,23.595171747710356,G
16.563287371852255,22.452974340315162,G
17.75684599647201,22.914461275835812,G
17.455499118245907,22.53808976108609,G
18.058960443283553,24.71727222117108,G
15.587897036881998,22.9268189158157,G
16.375101546596277,23.94464331035933,G
17.723338913540267,22.634195898885217,G
16.51653311945345,23.54889489892182,G
18.265132187474073,23.02036550852332,G
17.059662520146006,21.98046227384462,G
16.202647313875335,23.499572425768722,G
16.458337489289587,24.556044955618667,G
16.94273733379403,21.812587940083525,G
17.390528261236035,22.010886512459138,G
16.14676750336618,22.222669439843727,G
18.42467469224976,24.52065680556658,G
19.16383775761887,23.142656105676622,G
15.170700504623985,22.00883999104283,G
19.390203690149033,24.493056892779304,G
16.389249185676377,23.953616029977287,G
15.80423070357114,20.948067591950615,G
16.749031761490514,22.948526621817763,G
16.542010179984683,22.206349027064512,G
16.858248250621543,21.592122538002435,G
16.573805586275327,23.81354821581324,G
17.05102381971809,23.396022081184995,G
17.230352494605487,22.37024607790576,G
16.224374360628026,23.279950371653882,G
15.14561598146349,23.176940959906595,G
17.267149208827014,23.027016378236862,G
17.764451930903604,24.248303326171218,G
17.454055845351224,24.281636959001798,G
17.423544505664328,23.595370894619364,G
16.737402314423367,23.519440677977276,G
18.995788569297154,23.66051510195979,G
17.867694952043035,23.364757493362287,G
17.216462653554355,24.584832399638422,G
17.252551052258767,23.87637510653648,G
17.209120342308545,23.726728174938504,G
16.299586810892855,21.60505071321754,G
16.454719687035993,22.413356146550324,G
17.560640838513315,23.79372103490816,G
17.219664127221733,23.008979502930178,G
18.86186021429633,24.58525785154258,G
17.585861786258462,24.791932849688695,G
18.51529631812874,23.391775061180663,G
17.82329520883478,22.500257584054502,G
18.53542346472701,23.2012810995797,G
17.693711154851552,22.004852789395617,G
17.140706711029065,24.414573071222843,G
16.77407895499217,22.346123667154693,G
17.168678900649944,21.379545336723456,G
18.205433331219965,23.525565571509272,G
15.783544694085911,23.494351053429554,G
16.26491393834131,21.24049315094306,G
18.271905341904827,24.72389871659543,G
15.578468713016735,23.724569711050037,G
17.243936119666433,23.35241971591519,G
16.703996067116574,20.718001318357064,G
16.058298665934558,23.24932316111646,G
16.97272595125584,23.404446463421277,G
16.291710627611817,22.465768363960024,G
18.365380617555047,23.399307953479955,G
16.29729143658336,23.061252804831653,G
15.52666445693421,20.82782019658537,G
16.524422028624485,21.566780629115918,G
17.346934805860244,22.008821850119688,G
17.50087079689292,23.370546663593224,G
16.452940886945463,22.776204578929978,G
16.36428211426033,23.19210154302156,G
17.978045175771484,23.11271303007895,G
17.464827069576394,23.04825918644994,G
17.917246713056127,22.899456758189412,G
18.05492709170719,24.01737869831952,G
15.822440490130877,23.22960574041459,G
16.395797698841115,22.470137121452264,G
17.437905463567105,24.469122029129238,G
18.06652677919763,22.32856413579333,H
16.068482335639327,21.061820860863758,H
18.95768198745359,23.198940000622,H
17.330855016082868,21.847966163992815,H
18.41937665477927,22.733096872450435,H
15.897747785372175,21.28226679335374,H
18.787695530994007,21.910755594880076,H
18.541067521562837,21.665115804436113,H
18.61374119187168,21.860598265485542,H
18.8465829388362,20.998406893613442,H
19.972467270220264,24.24956550793417,H
20.3251583371228,21.949542043643863,H
19.654951474372012,22.768031607277685,H
17.613848132129718,21.567106810422228,H
19.161279375830993,22.038881441967604,H
16.90370507487368,20.435367047077115,H
18.9446094668331,21.72296306018172,H
18.589230897201055,21.898563190332133,H
18.752370959814822,21.997984703518046,H
17.667566064923996,22.268497516237197,H
18.333192020478805,23.68812147451219,H
17.923905859698117,22.40554103626536,H
19.698136666454445,22.51573116284034,H
17.594065661878265,20.747234645985458,H
19.439600954819863,23.383655662761512,H
18.725564672353226,23.245681262951987,H
17.391925820143765,20.985053787591482,H
18.458046136553982,21.28508544327849,H
17.137403738065917,20.74278340131568,H
17.386015230635827,20.68581143219923,H
18.215034364125458,23.213489021516338,H
16.93309594602862,21.75503567537086,H
18.7471419950642,22.254179948991336,H
18.213802871970046,22.979128859846355,H
17.887996558685597,22.686601244224835,H
19.20470410326967,21.947851084778925,H
17.52124971092916,21.796311563245425,H
17.703128841682638,22.39547490131139,H
18.968775428439685,21.564300672314467,H
18.609272584712407,23.153840839724186,H
19.408321541687194,22.448675323600224,H
15.731540474157388,21.148898183549754,H
16.656017630855125,21.51796044913636,H
18.3835802082752,22.878271347769015,H
19.367329675080754,23.305991638289242,H
17.406319718528493,22.82972050515859,H
18.948849986630993,21.692454577482465,H
17.321328574693336,20.860997796930192,H
18.125061526221778,23.578141058843567,H
15.675913616884998,20.473502709842975,H
17.8024261681028,22.420766291442053,H
17.443421708543276,21.914318698971016,H
17.70219025247811,22.830177878497608,H
17.68620084827256,23.207559333593476,H
17.32708941068413,22.20673842571913,H
18.010615310652668,21.680219307309393,H
17.843428738685464,21.872299266877285,H
17.534821275555544,20.71981574418129,H
17.84157475032228,21.003054800864128,H
16.966295264900296,21.479270208846106,H
16.452439894882048,22.398266956918523,H
17.215489140860562,20.907143342092994,H
19.370213522078217,23.15530733857318,H
16.907478955528713,21.49236786480064,H
17.705542892633897,21.983228997301808,H
16.42012503359974,20.80115248096743,H
17.76300765193133,22.456293938270854,H
17.10089769317694,22.492225380774503,H
17.918415362429013,22.7369617699216,H
16.734014858515135,21.119926790756594,H
18.033560576109885,22.23937211859102,H
17.262384903844456,21.80480855741581,H
18.02521040682518,21.363024085015823,H
18.372432995708486,23.195448708546568,H
16.801986142593,20.777265729402295,H
16.450419566275627,22.205365664221233,H
17.51892797018514,23.887484555234714,H
17.185937410833365,20.061588958268878,H
18.100699973351162,20.954457614348968,H
17.30859828436639,22.807098208476873,H
17.474339039125027,22.98762255665345,H
18.71823043490491,20.792758173448803,H
17.989840450974818,22.567368728359135,H
18.85851080655128,23.01173674984107,H
17.25917493615896,22.40441071391181,H
17.315752504106797,22.166678598736993,H
16.952009264505797,19.469507615181975,H
17.573637951281995,20.368706352856,H
16.882590997623772,20.411888733085995,H
16.93169002912074,21.4697717102501,H
18.111285629166293,24.607522876238214,H
18.569542474868754,21.561162796647277,H
18.909263727955306,22.849208521649622,H
17.475710302610775,22.840569666710085,H
17.896947885880948,21.826663882625454,H
17.825688950020343,21.30467963226705,H
18.702226361755372,23.230341320295665,H
16.60271692064152,22.67501152367543,H
17.07428674613864,21.587650218942635,H
17.602758296723813,22.391397456523457,H
18.521584483826643,22.12491134940133,H
17.998801084001233,21.8856679506263,H
16.77299706594189,19.60213241682524,H
16.171653202761057,19.847488470891385,H
17.944059489971508,20.698582078844062,H
18.153973835107134,21.827266349184704,H
18.602271025441198,21.16942568696316,H
17.63749649125006,22.423395347124462,H
19.967416207171524,23.210670346590582,H
18.249192704493737,20.80125774552573,H
18.1070395227259,22.64878804915217,H
17.753534997326597,20.944799558596948,H
17.06211970852665,21.80303383916165,H
18.44748595738475,22.07566394297536,H
18.34761785385914,20.691617686279205,H
18.89122114318075,22.264638554593496,H
18.414151251914355,22.27323709187324,H
16.002673673550895,20.90884746433065,H
17.336195214904343,21.11274733083155,H
17.069978318042878,21.85860189271538,H
18.328809310022454,21.530968336531476,H
15.64426326441123,21.07420167632442,H
18.64642028091886,21.193745770218364,H
18.036128478947518,23.25645415156087,H
18.547923831802606,21.682958022063524,H
17.721008043929164,21.561087133502166,H
17.756844527712854,22.962255437553516,H
16.360071264005256,22.761314439254082,H
18.634528219354735,23.271137061660866,H
18.308172708099324,21.79712347294865,H
18.144787938790518,22.15806053820836,H
17.416516592487604,21.847488635470896,H
15.824912322237681,20.434668439910407,H
20.340063726823683,22.56917320123245,H
19.460732388057764,21.895153664805076,H
16.710667307534234,20.534020674066003,H
19.043919940773883,22.003480178444974,H
17.936491966122695,22.88950663962916,H
18.643690526090396,21.495704136543427,H
16.38857539007837,22.235227322538744,H
18.52986022370443,21.1793998677764,H
18.524312111610463,23.956890501277577,H
18.387367219500305,23.902675777909288,H
18.3215227789151,22.161301659537948,H
18.48860899157437,22.69115209312578,H
17.567496078375502,21.152983525518568,H
18.289336586428504,21.652789927702194,H
18.84275797264668,22.806676703708632,H
17.748919228336636,20.23882316497955,H
17.707795659902434,22.099689099838756,H
18.286551667465332,21.53334424024119,H
17.97301166305911,22.099683855612838,H
16.997057836943576,22.34932921302324,H
