predictor,response
2.94448267215017,19.2645305354807
2.94497590841205,18.2247937048191
2.94546858513182,19.8617029953306
2.94596070357757,19.3796595359092
2.94645226501307,18.3354783886758
2.94694327069783,19.5383248524758
2.94743372188705,19.9421831211543
2.94792361983173,18.9078904138393
2.9484129657786,18.6711021303159
2.94890176097021,18.6038356823492
2.94939000664491,18.5400654110891
2.94987770403687,19.2349259770099
2.95036485437612,19.6262261565453
2.95085145888855,19.4614356818967
2.95133751879592,19.2245709865221
2.95182303531591,19.7637436403726
2.95230800966213,19.6684349851413
2.95279244304409,18.1995175092147
2.9532763366673,18.9304613226481
2.95375969173323,18.2796816551615
2.95424250943932,19.7829889781905
2.95472479097906,20.0438373860094
2.95520653754194,19.2908857469495
2.95568775031351,19.9196624532478
2.95616843047536,19.3912974369111
2.9566485792052,19.5700516753188
2.95712819767681,19.2652604898756
2.9576072870601,19.7773536244845
2.95808584852109,20.0677924212457
2.95856388322197,19.9112265296843
2.95904139232109,18.4223451347229
2.959518376973,18.2964723318697
2.95999483832842,18.4022693776803
2.9604707775343,20.0401793053979
2.96094619573383,19.4687303932251
2.96142109406645,18.9531006281783
2.96189547366785,20.2535168093715
2.96236933567002,19.5261368521964
2.96284268120124,19.4157264544229
2.96331551138611,19.1299339285814
2.96378782734556,19.0103142147149
2.96425963019685,19.9971218136942
2.96473092105363,18.4733242341601
2.96520170102591,19.1261009570079
2.96567197122011,20.120934237592
2.96614173273903,19.8127526119504
2.96661098668193,19.7949459768962
2.9670797341445,19.1311111464796
2.96754797621886,19.5535471534064
2.96801571399364,18.7277676361425
2.96848294855394,20.032234882318
2.96894968098134,20.2451827530251
2.96941591235398,18.8887296974564
2.9698816437465,20.0308586648841
2.97034687623009,19.6914079739331
2.97081161087252,20.4230853562322
2.97127584873811,18.8341810034007
2.97173959088778,19.5778056201437
2.97220283837906,20.2812072066441
2.97266559226611,20.2833585570641
2.9731278535997,18.6003602021613
2.97358962342726,20.5137933651673
2.97405090279288,19.5514880095257
2.97451169273733,19.3584004754898
2.97497199429807,19.4241845559038
2.97543180850926,18.7839356831974
2.97589113640179,18.9307064769777
2.97634997900327,19.4269196785226
2.97680833733807,19.3087088342637
2.97726621242729,19.4645827451089
2.97772360528885,19.2511553134347
2.97818051693741,19.7725886394552
2.97863694838447,18.9727477164093
2.97909290063833,20.5831254645399
2.9795483747041,18.766860386962
2.98000337158375,19.4321985094669
2.9804578922761,20.6220642910062
2.98091193777684,19.9966339289484
2.98136550907854,18.8372441292377
2.98181860717066,19.5435454830891
2.98227123303957,19.5843933507918
2.98272338766855,19.7578234482614
2.98317507203781,19.6496260447607
2.98362628712453,20.0058626913718
2.98407703390283,19.0482042528507
2.98452731334379,20.5930444325376
2.98497712641549,19.9249362028255
2.985426474083,19.8915036142405
2.98587535730839,19.0374853236741
2.98632377705077,20.3367691630579
2.98677173426624,19.7783286274825
2.987219229908,20.3943996233907
2.98766626492627,18.9313817838646
2.98811284026835,20.4878797558204
2.98855895687862,19.3958638979087
2.98900461569854,19.4315992724168
2.98944981766669,20.1611878684615
2.98989456371877,20.7798236052482
2.9903388547876,18.9064189009801
2.99078269180314,19.6044882889189
2.9912260756925,19.7481702461103
2.99166900737995,19.8346531485833
2.99211148778695,20.3511003861154
2.99255351783214,20.7762219388101
2.99299509843134,20.1995527516901
2.99343623049761,20.7584953733569
2.99387691494121,20.4775855483876
2.99431715266964,19.247434329866
2.99475694458763,19.2870126862642
2.99519629159718,19.3719076068884
2.99563519459755,19.8644287963159
2.99607365448528,19.1812673878557
2.99651167215418,19.4631540503
2.99694924849538,20.1686516741632
2.99738638439731,19.8334479495411
2.99782308074573,20.1727906504051
2.9982593384237,20.7098529691913
2.99869515831166,20.3435732077503
2.99913054128737,19.8510784712389
2.99956548822598,20.4959711261879
3,19.303185069396
